sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,lat,long,type_apartment,type_condo,type_cottage/cabin,type_duplex,type_flat,type_house,type_in-law,type_loft,type_manufactured,type_townhouse
660,1,1.0,1,1,1,0,1,0,33.7619,-118.134,1,0,0,0,0,0,0,0,0,0
834,1,1.0,1,1,0,1,1,0,37.3967,-122.012,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,1,0,0,0,41.3072,-72.8654,1,0,0,0,0,0,0,0,0,0
2234,4,3.0,1,1,1,0,0,1,37.5477,-77.3948,0,0,0,0,0,1,0,0,0,0
652,1,1.0,1,1,1,0,0,0,35.8331,-78.8354,1,0,0,0,0,0,0,0,0,0
900,1,1.0,1,1,0,0,0,0,32.4181,-93.7178,1,0,0,0,0,0,0,0,0,0
710,1,1.0,0,0,1,0,0,0,32.817,-83.7052,0,0,0,0,0,0,0,1,0,0
1440,3,2.0,1,1,1,0,0,0,38.2688,-77.5476,0,0,0,0,0,1,0,0,0,0
825,1,1.0,1,1,1,0,0,0,32.7478,-83.6713,1,0,0,0,0,0,0,0,0,0
1400,2,1.0,0,0,0,0,0,0,34.0294,-118.287,1,0,0,0,0,0,0,0,0,0
1200,3,0.0,1,1,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0
1500,3,1.5,0,0,0,0,0,0,40.6493,-75.5139,0,0,0,0,0,1,0,0,0,0
364,0,1.0,1,1,1,0,0,0,35.1477,-90.0517,1,0,0,0,0,0,0,0,0,0
900,2,1.0,0,0,0,0,0,0,43.1051,-89.3454,1,0,0,0,0,0,0,0,0,0
1031,2,2.0,1,1,0,0,0,1,38.0891,-85.6548,1,0,0,0,0,0,0,0,0,0
841,1,1.0,1,1,0,0,0,0,35.49,-81.2066,1,0,0,0,0,0,0,0,0,0
575,1,1.0,1,1,1,0,0,0,29.5244,-98.5801,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,34.7071,-86.6201,1,0,0,0,0,0,0,0,0,0
650,2,1.0,1,1,0,0,0,0,45.5441,-122.642,1,0,0,0,0,0,0,0,0,0
1000,2,1.5,1,1,1,0,0,0,34.6958,-86.577,1,0,0,0,0,0,0,0,0,0
704,1,1.0,1,1,0,0,0,0,37.9724,-122.337,1,0,0,0,0,0,0,0,0,0
1450,2,2.5,1,1,0,0,0,0,35.7792,-90.766,0,0,0,0,0,0,0,0,0,1
65,1,1.0,1,1,1,0,0,0,41.568,-72.1169,1,0,0,0,0,0,0,0,0,0
675,1,1.0,1,1,1,0,0,0,28.8998,-81.9096,1,0,0,0,0,0,0,0,0,0
950,2,2.0,0,0,1,0,0,0,35.5393,-82.518,1,0,0,0,0,0,0,0,0,0
915,3,2.0,0,1,1,0,0,0,44.0496,-92.4896,0,0,0,0,0,1,0,0,0,0
1200,2,2.0,0,0,1,0,0,0,32.2577,-110.892,1,0,0,0,0,0,0,0,0,0
675,1,1.0,1,1,1,0,0,0,40.7709,-73.9205,1,0,0,0,0,0,0,0,0,0
751,1,1.0,1,1,0,0,0,0,34.7173,-86.6766,1,0,0,0,0,0,0,0,0,0
790,1,1.0,1,1,1,0,0,0,48.2339,-101.322,1,0,0,0,0,0,0,0,0,0
644,1,1.0,0,0,0,0,0,0,37.3234,-120.483,1,0,0,0,0,0,0,0,0,0
770,1,1.0,1,1,0,0,0,0,33.4669,-111.915,1,0,0,0,0,0,0,0,0,0
1491,3,3.0,1,1,1,0,0,0,29.6252,-90.7623,1,0,0,0,0,0,0,0,0,0
1153,2,2.0,1,1,1,0,0,0,28.8104,-96.9742,1,0,0,0,0,0,0,0,0,0
1250,3,1.5,1,1,1,0,0,0,32.7455,-117.023,1,0,0,0,0,0,0,0,0,0
1165,2,2.0,1,1,1,0,0,0,36.0685,-95.9001,1,0,0,0,0,0,0,0,0,0
952,2,2.0,1,1,1,0,0,0,35.1653,-111.664,1,0,0,0,0,0,0,0,0,0
704,1,1.0,1,1,1,1,0,0,40.6682,-73.4588,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,30.8574,-83.2676,1,0,0,0,0,0,0,0,0,0
1444,3,2.0,1,1,0,0,0,0,39.3809,-119.686,0,0,0,0,0,1,0,0,0,0
990,2,1.5,1,1,1,0,0,0,41.7494,-71.4084,1,0,0,0,0,0,0,0,0,0
627,1,1.0,1,1,1,0,0,0,30.349,-88.5459,1,0,0,0,0,0,0,0,0,0
1249,2,2.0,1,1,1,0,0,0,35.0257,-78.9705,1,0,0,0,0,0,0,0,0,0
1083,2,2.0,1,1,0,1,0,0,33.8943,-84.5246,1,0,0,0,0,0,0,0,0,0
738,1,1.0,1,1,1,0,0,0,32.7002,-97.3789,1,0,0,0,0,0,0,0,0,0
1200,3,1.0,0,0,1,0,0,0,38.0104,-92.7401,0,0,0,1,0,0,0,0,0,0
1750,5,2.0,1,0,1,0,0,0,41.3279,-72.9348,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,1,0,0,0,36.8169,-76.3736,1,0,0,0,0,0,0,0,0,0
1190,3,2.0,0,0,1,0,0,0,40.367,-111.774,1,0,0,0,0,0,0,0,0,0
878,1,1.0,0,0,1,0,0,0,30.4853,-97.8082,1,0,0,0,0,0,0,0,0,0
705,1,1.0,0,0,1,0,0,0,33.1499,-96.8241,1,0,0,0,0,0,0,0,0,0
960,2,0.0,1,1,1,0,0,0,42.0775,-83.6901,1,0,0,0,0,0,0,0,0,0
852,2,2.0,1,1,1,0,0,0,30.349,-88.5459,1,0,0,0,0,0,0,0,0,0
1078,3,2.0,1,1,1,1,1,1,40.843,-74.2011,0,0,0,0,0,1,0,0,0,0
2000,3,2.0,1,0,0,1,0,0,36.1327,-86.7704,0,0,0,0,0,1,0,0,0,0
1456,3,2.0,0,0,1,0,0,0,36.1428,-80.3069,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,0,0,0,0,38.9387,-95.2619,1,0,0,0,0,0,0,0,0,0
508,1,1.0,1,1,1,0,0,1,29.8986,-97.9606,1,0,0,0,0,0,0,0,0,0
1182,3,2.0,1,1,1,0,0,0,42.9282,-83.6264,1,0,0,0,0,0,0,0,0,0
851,1,1.0,1,1,1,0,0,0,33.3755,-86.8045,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,1,1,0,1,1,1,42.0811,-75.8977,1,0,0,0,0,0,0,0,0,0
1186,3,2.0,1,1,0,0,0,0,40.372,-111.733,1,0,0,0,0,0,0,0,0,0
575,1,1.0,1,1,1,0,0,0,31.9948,-81.12,1,0,0,0,0,0,0,0,0,0
661,1,1.0,1,1,0,1,0,0,33.2091,-96.6409,1,0,0,0,0,0,0,0,0,0
1156,3,2.0,1,1,0,0,0,0,44.8481,-123.188,1,0,0,0,0,0,0,0,0,0
940,2,1.5,0,0,1,0,0,0,36.522,-87.349,0,0,0,0,0,0,0,0,0,1
1400,3,2.0,1,1,1,0,0,0,47.7374,-117.435,0,0,0,0,0,1,0,0,0,0
3655,5,4.0,1,1,1,0,0,0,39.6012,-104.739,0,0,0,0,0,1,0,0,0,0
1200,2,1.0,0,0,1,0,0,0,39.2836,-80.3443,1,0,0,0,0,0,0,0,0,0
800,0,1.0,0,0,0,0,0,0,42.7639,-78.7518,1,0,0,0,0,0,0,0,0,0
760,2,1.0,1,1,1,0,0,0,38.7196,-90.27,1,0,0,0,0,0,0,0,0,0
1537,2,2.5,1,1,0,0,0,0,32.0124,-102.124,0,1,0,0,0,0,0,0,0,0
1000,2,1.5,1,1,1,0,0,0,39.1834,-94.5766,1,0,0,0,0,0,0,0,0,0
1000,2,1.0,0,0,1,0,0,0,42.2093,-72.6164,1,0,0,0,0,0,0,0,0,0
900,1,1.0,0,0,1,0,0,0,42.0487,-87.6824,1,0,0,0,0,0,0,0,0,0
1356,3,2.0,0,0,1,0,0,0,40.5541,-111.954,1,0,0,0,0,0,0,0,0,0
860,1,1.0,1,1,1,0,0,1,39.7986,-75.0398,1,0,0,0,0,0,0,0,0,0
1240,3,2.0,1,1,1,1,0,0,43.073,-89.4528,0,0,0,0,0,1,0,0,0,0
905,2,0.0,1,1,1,0,0,0,35.6829,-88.8281,1,0,0,0,0,0,0,0,0,0
1010,2,2.0,1,1,1,0,0,0,24.6004,-81.6718,1,0,0,0,0,0,0,0,0,0
1831,4,2.0,1,1,1,0,0,0,31.0251,-84.8168,0,0,0,0,0,1,0,0,0,0
935,2,2.0,1,1,0,0,0,0,30.6311,-88.1588,1,0,0,0,0,0,0,0,0,0
875,2,1.0,0,0,1,0,0,0,41.5805,-93.7447,1,0,0,0,0,0,0,0,0,0
696,1,1.0,1,1,1,0,0,0,28.0013,-82.1428,1,0,0,0,0,0,0,0,0,0
875,2,1.0,1,1,1,0,0,0,44.0558,-92.4572,1,0,0,0,0,0,0,0,0,0
1020,2,1.0,1,1,1,1,0,0,41.3572,-72.0579,1,0,0,0,0,0,0,0,0,0
539,0,1.0,1,1,0,0,0,1,39.2685,-76.6125,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,39.5473,-119.756,1,0,0,0,0,0,0,0,0,0
697,1,1.0,0,0,1,0,0,0,28.3148,-81.4448,1,0,0,0,0,0,0,0,0,0
862,2,2.0,1,1,1,1,0,0,36.0045,-79.8019,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,1,0,0,0,0,44.1663,-73.2564,1,0,0,0,0,0,0,0,0,0
830,2,1.0,1,1,1,0,0,0,39.3402,-84.3998,1,0,0,0,0,0,0,0,0,0
472,0,1.0,0,0,1,0,0,0,44.9831,-93.2666,0,1,0,0,0,0,0,0,0,0
718,1,1.0,1,1,1,0,0,0,30.4874,-84.3189,1,0,0,0,0,0,0,0,0,0
1309,3,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
1013,2,2.0,1,1,1,0,0,0,35.0794,-78.9783,1,0,0,0,0,0,0,0,0,0
780,1,1.0,1,1,1,0,0,0,29.2061,-81.0872,1,0,0,0,0,0,0,0,0,0
1168,2,2.0,1,1,1,0,0,0,35.9244,-84.0015,1,0,0,0,0,0,0,0,0,0
1683,2,2.0,1,1,1,0,0,0,39.6269,-119.708,1,0,0,0,0,0,0,0,0,0
500,1,1.0,1,0,0,0,0,0,44.238,-88.4251,1,0,0,0,0,0,0,0,0,0
1185,2,2.0,1,1,1,0,0,0,42.4633,-71.0111,1,0,0,0,0,0,0,0,0,0
1117,3,2.0,1,1,1,0,0,0,39.5211,-119.853,1,0,0,0,0,0,0,0,0,0
1220,4,4.0,1,1,1,0,0,1,38.9212,-92.3066,1,0,0,0,0,0,0,0,0,0
1033,3,1.0,1,1,1,0,0,0,40.2151,-76.8689,0,0,0,0,0,1,0,0,0,0
748,2,1.0,1,1,1,0,0,0,28.014,-81.9523,1,0,0,0,0,0,0,0,0,0
985,2,2.0,1,1,1,0,0,0,38.5566,-121.333,1,0,0,0,0,0,0,0,0,0
850,1,1.0,0,0,0,0,0,0,34.8331,-82.6195,0,0,0,0,0,1,0,0,0,0
800,1,1.0,1,1,1,0,0,0,30.4382,-87.2611,1,0,0,0,0,0,0,0,0,0
803,1,1.0,1,1,0,0,0,0,39.9916,-86.1267,1,0,0,0,0,0,0,0,0,0
967,2,2.0,0,0,0,1,0,0,26.2667,-98.155,1,0,0,0,0,0,0,0,0,0
300,1,1.0,1,1,0,1,0,1,35.1898,-101.934,1,0,0,0,0,0,0,0,0,0
1636,4,2.0,1,1,1,0,0,0,41.4906,-90.498,0,0,0,0,0,1,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,28.0798,-82.4101,1,0,0,0,0,0,0,0,0,0
988,2,2.0,1,1,0,0,0,0,39.1314,-86.5013,1,0,0,0,0,0,0,0,0,0
798,1,1.0,1,1,0,0,1,0,28.1385,-82.4821,1,0,0,0,0,0,0,0,0,0
990,2,2.0,0,0,0,0,0,1,27.3369,-82.5128,0,1,0,0,0,0,0,0,0,0
790,1,1.0,1,1,1,1,0,0,39.8036,-75.0058,1,0,0,0,0,0,0,0,0,0
2421,5,2.0,1,1,1,0,0,0,40.0275,-75.2242,0,0,0,0,0,1,0,0,0,0
940,2,2.0,1,1,1,0,0,0,43.0262,-89.4192,1,0,0,0,0,0,0,0,0,0
1248,2,1.5,1,1,0,1,0,0,44.0496,-92.4896,0,0,0,0,0,0,0,0,0,1
426,0,1.0,1,1,0,0,0,1,38.9165,-77.0477,1,0,0,0,0,0,0,0,0,0
1680,3,2.0,1,1,1,0,0,0,41.6407,-72.6835,1,0,0,0,0,0,0,0,0,0
720,2,1.0,1,1,0,0,0,0,47.0103,-120.542,1,0,0,0,0,0,0,0,0,0
800,1,1.0,0,0,0,0,0,0,42.1138,-76.2528,1,0,0,0,0,0,0,0,0,0
1044,2,2.0,1,1,0,0,0,0,40.799,-74.482,1,0,0,0,0,0,0,0,0,0
1065,2,2.0,1,1,1,0,0,0,36.1032,-79.8794,1,0,0,0,0,0,0,0,0,0
1139,2,2.0,1,1,0,0,0,0,32.0696,-81.0493,1,0,0,0,0,0,0,0,0,0
874,1,1.0,1,1,1,0,0,0,34.0973,-84.5791,1,0,0,0,0,0,0,0,0,0
1140,2,2.0,1,1,0,0,0,0,45.547,-94.1322,1,0,0,0,0,0,0,0,0,0
972,2,2.0,1,1,1,0,0,0,41.1379,-81.5409,1,0,0,0,0,0,0,0,0,0
915,2,1.0,1,1,1,0,0,0,47.4329,-120.315,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,0,0,0,0,46.2109,-119.168,1,0,0,0,0,0,0,0,0,0
686,2,1.0,1,1,1,0,0,0,33.4176,-111.788,1,0,0,0,0,0,0,0,0,0
735,2,1.0,1,1,1,0,0,0,39.1937,-96.5747,1,0,0,0,0,0,0,0,0,0
911,2,1.0,1,1,1,0,0,0,43.122,-77.3327,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,1,0,0,0,35.871,-86.3565,1,0,0,0,0,0,0,0,0,0
1579,1,1.5,0,0,1,0,0,1,39.7491,-104.995,0,1,0,0,0,0,0,0,0,0
1273,3,2.0,1,1,1,0,0,0,30.638,-96.294,1,0,0,0,0,0,0,0,0,0
825,2,1.0,1,1,1,0,0,0,43.0145,-78.8482,1,0,0,0,0,0,0,0,0,0
2400,3,2.5,0,0,1,0,0,0,24.7279,-81.0386,0,0,0,0,0,0,0,0,0,1
1397,2,2.0,0,0,0,1,0,0,40.2458,-74.2768,1,0,0,0,0,0,0,0,0,0
2350,3,2.5,1,1,0,0,0,0,40.7363,-96.6399,0,0,0,0,0,0,0,0,0,1
887,1,1.0,0,0,1,0,0,0,30.6197,-87.8895,1,0,0,0,0,0,0,0,0,0
800,2,1.5,1,1,1,0,0,0,38.1574,-79.0651,0,0,0,0,0,0,0,0,0,1
925,2,1.0,1,1,0,0,0,0,44.9632,-92.9664,1,0,0,0,0,0,0,0,0,0
1082,3,2.0,1,1,1,0,0,0,28.5469,-81.2571,1,0,0,0,0,0,0,0,0,0
712,1,1.0,0,0,1,0,0,0,32.0276,-102.148,1,0,0,0,0,0,0,0,0,0
828,2,2.0,1,1,1,0,0,0,42.0694,-93.8781,1,0,0,0,0,0,0,0,0,0
1343,3,2.5,1,1,1,0,0,0,35.1273,-85.2802,1,0,0,0,0,0,0,0,0,0
703,1,1.0,1,0,1,0,0,0,40.3973,-104.76,1,0,0,0,0,0,0,0,0,0
515,1,1.0,1,1,0,0,0,0,37.5614,-77.4706,1,0,0,0,0,0,0,0,0,0
1300,3,2.0,1,1,1,0,0,0,37.6215,-77.5225,1,0,0,0,0,0,0,0,0,0
951,2,2.0,1,1,0,0,0,0,47.0138,-122.914,1,0,0,0,0,0,0,0,0,0
985,2,2.0,1,1,1,0,0,0,39.9045,-104.995,1,0,0,0,0,0,0,0,0,0
1269,2,2.0,1,1,0,0,0,0,30.1653,-85.5763,1,0,0,0,0,0,0,0,0,0
1166,2,2.0,1,1,1,0,0,0,32.4195,-93.734,1,0,0,0,0,0,0,0,0,0
1250,3,2.0,1,1,1,0,0,0,32.4108,-93.6999,1,0,0,0,0,0,0,0,0,0
719,1,1.0,1,1,0,0,0,0,33.5924,-101.937,1,0,0,0,0,0,0,0,0,0
853,1,1.0,1,1,1,0,0,0,31.9137,-102.3,1,0,0,0,0,0,0,0,0,0
500,1,1.0,0,0,1,0,0,0,32.2832,-90.2306,1,0,0,0,0,0,0,0,0,0
3300,6,3.5,1,0,0,0,0,0,42.0411,-91.5941,0,0,0,0,0,1,0,0,0,0
1483,3,2.0,0,0,1,0,0,0,29.6164,-98.4537,1,0,0,0,0,0,0,0,0,0
855,2,1.0,1,1,1,0,0,0,34.8983,-82.4649,1,0,0,0,0,0,0,0,0,0
943,2,2.0,0,0,0,0,0,0,44.1048,-103.244,1,0,0,0,0,0,0,0,0,0
450,1,1.0,0,0,0,0,0,0,42.6121,-70.6669,1,0,0,0,0,0,0,0,0,0
1047,2,1.5,1,1,1,0,0,0,30.4382,-87.2611,1,0,0,0,0,0,0,0,0,0
920,2,1.0,1,1,1,0,0,0,41.6881,-91.598,1,0,0,0,0,0,0,0,0,0
1200,2,1.0,0,0,0,0,0,0,39.9675,-82.9736,1,0,0,0,0,0,0,0,0,0
1928,3,2.0,0,0,1,0,0,0,27.2866,-82.477,1,0,0,0,0,0,0,0,0,0
1000,2,1.5,0,0,0,0,0,0,39.8428,-82.8086,0,0,0,1,0,0,0,0,0,0
680,1,1.0,1,1,1,1,0,0,29.9435,-90.0681,1,0,0,0,0,0,0,0,0,0
703,1,1.0,1,1,0,0,0,0,43.5885,-116.191,1,0,0,0,0,0,0,0,0,0
1005,2,1.0,1,0,0,0,0,0,43.1213,-89.3224,1,0,0,0,0,0,0,0,0,0
1262,2,2.0,1,1,0,0,0,0,32.7097,-117.15,1,0,0,0,0,0,0,0,0,0
1330,3,2.0,0,0,0,0,0,0,38.4081,-121.429,0,0,0,0,0,1,0,0,0,0
1136,3,2.0,0,0,1,0,0,0,35.3105,-119.092,1,0,0,0,0,0,0,0,0,0
900,1,1.0,1,1,0,0,0,0,40.6152,-111.885,1,0,0,0,0,0,0,0,0,0
830,2,1.0,0,0,0,0,0,0,38.2801,-104.595,0,0,0,0,0,1,0,0,0,0
958,2,2.0,1,1,1,0,0,0,33.8712,-98.5127,1,0,0,0,0,0,0,0,0,0
1300,3,1.5,0,1,0,1,0,0,40.6095,-75.3699,0,0,0,0,0,1,0,0,0,0
840,2,2.0,1,1,1,0,0,0,41.1649,-81.2337,0,0,0,0,0,0,0,0,1,0
700,1,1.0,1,1,1,0,0,0,29.1733,-81.0402,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,33.8894,-98.5119,1,0,0,0,0,0,0,0,0,0
955,2,2.0,1,1,1,0,0,0,33.5376,-117.154,1,0,0,0,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,35.871,-86.3565,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,1,0,0,0,39.1937,-96.5747,1,0,0,0,0,0,0,0,0,0
1296,4,2.0,0,0,1,0,0,0,36.7222,-120.055,0,0,0,0,0,1,0,0,0,0
584,1,1.0,0,0,1,0,0,0,36.0947,-86.9242,1,0,0,0,0,0,0,0,0,0
1267,3,2.0,1,1,1,0,0,0,30.4096,-91.0285,1,0,0,0,0,0,0,0,0,0
688,1,1.0,1,1,0,1,1,0,43.1579,-77.6055,1,0,0,0,0,0,0,0,0,0
740,1,1.0,1,1,1,0,0,1,41.7472,-72.6103,1,0,0,0,0,0,0,0,0,0
1700,3,2.0,0,0,0,0,0,1,40.1115,-88.2182,1,0,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,39.6069,-75.7187,1,0,0,0,0,0,0,0,0,0
685,1,1.0,0,0,1,0,0,0,33.028,-80.1739,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,41.2323,-96.0583,1,0,0,0,0,0,0,0,0,0
1258,3,2.0,1,0,0,0,0,0,40.1524,-105.131,1,0,0,0,0,0,0,0,0,0
820,2,1.0,1,0,1,0,0,0,43.2005,-70.8803,1,0,0,0,0,0,0,0,0,0
671,1,1.0,1,1,1,0,0,0,37.16,-93.2805,1,0,0,0,0,0,0,0,0,0
1022,2,2.0,1,1,1,0,0,0,31.3535,-89.3519,1,0,0,0,0,0,0,0,0,0
2000,4,2.0,1,1,1,0,0,0,34.2001,-118.326,0,0,0,0,0,1,0,0,0,0
942,2,2.0,0,0,1,0,0,0,40.367,-111.774,1,0,0,0,0,0,0,0,0,0
985,2,1.0,1,1,1,0,0,0,41.2699,-96.0844,1,0,0,0,0,0,0,0,0,0
768,1,1.0,0,0,1,0,0,0,29.5334,-98.4975,1,0,0,0,0,0,0,0,0,0
1060,2,2.0,1,1,1,0,0,0,32.9185,-80.022,1,0,0,0,0,0,0,0,0,0
1248,3,2.0,1,1,1,0,0,0,36.0036,-80.0036,1,0,0,0,0,0,0,0,0,0
980,2,1.0,1,1,0,0,0,0,47.4396,-120.336,1,0,0,0,0,0,0,0,0,0
1598,3,2.5,1,1,0,0,0,0,27.3215,-80.403,0,0,0,0,0,0,0,0,0,1
903,2,1.0,1,1,0,0,0,0,27.7103,-97.4092,1,0,0,0,0,0,0,0,0,0
930,2,2.0,1,1,0,0,0,0,47.901,-97.0446,1,0,0,0,0,0,0,0,0,0
300,0,1.0,0,0,1,0,0,0,39.4631,-87.4046,1,0,0,0,0,0,0,0,0,0
1034,2,2.0,1,1,0,0,0,0,41.0914,-111.966,1,0,0,0,0,0,0,0,0,0
871,1,1.0,1,1,1,0,0,0,29.1372,-81.0241,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,33.9288,-117.9,1,0,0,0,0,0,0,0,0,0
809,1,1.0,1,1,1,1,0,0,28.5155,-81.4772,1,0,0,0,0,0,0,0,0,0
1056,3,1.0,0,0,1,0,0,0,40.3926,-79.9052,0,0,0,0,0,1,0,0,0,0
1390,3,2.0,1,1,1,0,0,0,32.8926,-83.7455,1,0,0,0,0,0,0,0,0,0
1500,3,2.0,1,1,0,0,0,0,37.8022,-122.418,0,1,0,0,0,0,0,0,0,0
1774,3,3.5,1,1,1,0,0,0,32.7931,-79.8584,0,0,0,0,0,1,0,0,0,0
1275,3,2.0,0,0,1,0,0,0,35.6484,-88.7891,1,0,0,0,0,0,0,0,0,0
684,1,1.0,1,1,1,0,0,0,33.5251,-81.9394,1,0,0,0,0,0,0,0,0,0
1217,2,2.0,0,0,1,0,0,0,37.929,-87.6604,1,0,0,0,0,0,0,0,0,0
1111,2,2.0,0,0,1,0,0,0,29.6404,-98.6248,1,0,0,0,0,0,0,0,0,0
960,2,1.5,1,1,1,0,0,0,32.5317,-92.176,0,0,0,0,0,0,0,0,0,1
1091,2,2.0,1,1,0,0,0,0,41.7722,-111.83,1,0,0,0,0,0,0,0,0,0
1022,2,2.0,1,1,1,0,0,0,31.3535,-89.3519,1,0,0,0,0,0,0,0,0,0
830,1,1.0,0,0,1,0,0,0,37.9863,-87.6257,1,0,0,0,0,0,0,0,0,0
1262,3,2.0,0,0,1,0,0,0,34.9176,-82.1258,1,0,0,0,0,0,0,0,0,0
906,1,1.0,0,0,1,0,0,0,42.6961,-73.8958,1,0,0,0,0,0,0,0,0,0
950,1,1.0,0,0,1,0,0,0,32.8926,-83.7455,1,0,0,0,0,0,0,0,0,0
520,0,1.0,1,1,1,0,0,0,35.6385,-106.024,1,0,0,0,0,0,0,0,0,0
1560,3,2.0,1,1,1,1,0,0,35.4006,-119.075,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,41.2657,-95.996,1,0,0,0,0,0,0,0,0,0
957,2,1.0,1,1,0,0,0,0,40.8177,-96.7424,1,0,0,0,0,0,0,0,0,0
668,1,1.0,1,1,1,1,0,0,29.7991,-95.4378,1,0,0,0,0,0,0,0,0,0
1422,3,2.0,1,1,1,0,0,0,30.3073,-90.9405,1,0,0,0,0,0,0,0,0,0
910,1,1.0,1,1,0,1,1,0,43.1544,-77.5942,1,0,0,0,0,0,0,0,0,0
895,2,2.0,1,1,0,1,0,0,30.3129,-81.5611,1,0,0,0,0,0,0,0,0,0
768,3,1.0,1,1,1,0,0,0,27.882,-82.5065,1,0,0,0,0,0,0,0,0,0
1850,2,1.5,0,0,0,0,0,0,39.9677,-75.1735,1,0,0,0,0,0,0,0,0,0
710,1,1.0,0,0,1,0,0,0,28.0179,-82.709,1,0,0,0,0,0,0,0,0,0
950,2,1.0,1,0,1,0,0,0,40.075,-75.1315,1,0,0,0,0,0,0,0,0,0
559,1,1.0,0,0,0,0,0,0,42.3261,-85.1558,1,0,0,0,0,0,0,0,0,0
769,2,1.0,1,1,1,0,0,0,39.6505,-79.944,1,0,0,0,0,0,0,0,0,0
924,2,2.0,0,0,1,0,0,0,28.0691,-80.62,1,0,0,0,0,0,0,0,0,0
300,0,1.0,0,0,1,0,0,0,34.9085,-110.143,1,0,0,0,0,0,0,0,0,0
1001,2,2.0,1,1,1,0,0,0,34.1467,-117.58,1,0,0,0,0,0,0,0,0,0
500,2,2.0,1,1,1,1,0,0,36.7976,-119.808,1,0,0,0,0,0,0,0,0,0
1186,2,2.0,1,1,0,0,0,0,32.4183,-93.7175,1,0,0,0,0,0,0,0,0,0
960,2,2.0,1,1,1,0,0,0,32.4316,-80.6698,1,0,0,0,0,0,0,0,0,0
1065,2,2.0,0,0,1,0,0,0,35.8673,-78.5381,1,0,0,0,0,0,0,0,0,0
850,1,1.0,0,0,1,0,0,0,25.8507,-80.2366,1,0,0,0,0,0,0,0,0,0
757,1,1.0,1,1,1,0,0,0,29.5298,-95.0334,1,0,0,0,0,0,0,0,0,0
1266,2,2.0,1,1,1,1,0,0,39.1618,-76.6297,1,0,0,0,0,0,0,0,0,0
1202,2,2.0,1,1,0,0,0,0,33.4373,-86.8529,1,0,0,0,0,0,0,0,0,0
876,2,1.0,1,1,0,0,0,0,32.886,-96.7326,1,0,0,0,0,0,0,0,0,0
560,1,1.0,0,0,1,0,0,0,39.687,-104.822,1,0,0,0,0,0,0,0,0,0
945,2,1.0,1,1,1,0,0,0,34.2522,-118.814,1,0,0,0,0,0,0,0,0,0
210,1,1.0,0,0,1,0,0,0,39.5351,-119.763,1,0,0,0,0,0,0,0,0,0
1081,2,2.0,1,1,1,0,0,0,30.1743,-97.8225,1,0,0,0,0,0,0,0,0,0
812,1,1.0,1,1,1,0,0,0,38.9982,-77.0338,1,0,0,0,0,0,0,0,0,0
1015,2,2.0,1,1,1,0,0,0,45.5521,-94.1284,1,0,0,0,0,0,0,0,0,0
960,2,1.5,1,1,1,0,0,0,37.534,-77.5367,0,0,0,0,0,0,0,0,0,1
1320,3,2.0,1,1,1,0,0,0,37.6281,-77.3395,1,0,0,0,0,0,0,0,0,0
1131,2,2.0,0,0,0,0,0,0,40.6883,-75.1549,1,0,0,0,0,0,0,0,0,0
2600,3,3.5,1,1,0,0,0,0,39.1257,-84.4723,0,0,0,0,0,1,0,0,0,0
1000,2,2.0,1,1,1,0,1,0,38.2811,-77.126,1,0,0,0,0,0,0,0,0,0
1050,2,1.0,0,0,0,0,0,0,46.808,-121.161,0,0,0,1,0,0,0,0,0,0
600,1,1.0,1,1,1,0,0,0,37.9849,-84.4816,1,0,0,0,0,0,0,0,0,0
1200,2,0.0,0,0,1,0,0,0,40.0636,-82.9902,0,0,0,0,0,0,0,0,0,1
1525,4,3.0,0,1,1,0,0,0,33.4983,-117.096,0,0,0,0,0,1,0,0,0,0
1092,2,2.0,1,1,0,0,0,0,39.8593,-105.074,1,0,0,0,0,0,0,0,0,0
1019,2,1.0,1,1,1,0,0,0,33.758,-84.1802,1,0,0,0,0,0,0,0,0,0
